bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
15,15003,9,3,1,6,18,170,2022-05-08 10:19:55+00:00,155,9
15,15081,2,1,1,2,2,10,2022-05-08 10:19:55+00:00,10,2
15,15082,3,3,1,3,14,18,2022-05-08 10:19:55+00:00,18,14
15,15083,2,0,0,2,2,11,2022-05-08 10:19:55+00:00,11,2
15,15084,3,2,1,3,9,18,2022-05-08 10:19:55+00:00,18,9
15,15085,5,1,1,4,10,44,2022-05-08 10:19:55+00:00,39,7
15,15086,2,2,2,2,1,22,2022-05-08 10:19:55+00:00,22,1
15,15087,3,1,0,3,14,12,2022-05-08 10:19:55+00:00,12,14
15,15088,2,1,1,2,11,11,2022-05-08 10:19:55+00:00,11,11
15,15089,4,2,1,4,4,29,2022-05-08 10:19:55+00:00,29,4
15,15090,3,0,0,2,6,17,2022-05-08 10:19:55+00:00,17,4
15,15091,4,1,1,2,13,17,2022-05-08 10:19:55+00:00,17,11
16,16051,3,2,0,2,16,52,2022-05-08 10:19:55+00:00,48,16
16,16052,1,3,0,1,0,40,2022-05-08 10:19:55+00:00,40,0
16,16053,3,4,2,1,15,82,2022-05-08 10:19:55+00:00,63,7
16,16054,2,1,1,1,21,9,2022-05-08 10:19:55+00:00,8,12
16,16055,1,0,0,1,0,14,2022-05-08 10:19:55+00:00,14,0
16,16061,2,1,0,2,8,12,2022-05-08 10:19:55+00:00,12,8
16,16062,4,2,0,3,18,41,2022-05-08 10:19:55+00:00,31,14
16,16063,4,4,1,4,30,49,2022-05-08 10:19:55+00:00,49,30
16,16064,4,0,0,3,0,17,2022-05-08 10:19:55+00:00,15,0
16,16065,1,0,0,1,2,4,2022-05-08 10:19:55+00:00,4,2
16,16066,2,4,0,2,12,30,2022-05-08 10:19:55+00:00,30,12
16,16067,2,0,0,2,4,11,2022-05-08 10:19:55+00:00,11,4
16,16068,1,1,0,1,6,2,2022-05-08 10:19:55+00:00,2,6
16,16069,1,1,0,1,2,6,2022-05-08 10:19:55+00:00,6,2
16,16070,3,0,0,2,6,11,2022-05-08 10:19:55+00:00,10,6
16,16071,3,5,1,3,12,67,2022-05-08 10:19:55+00:00,67,12
16,16072,1,0,0,1,1,7,2022-05-08 10:19:55+00:00,7,1
16,16073,1,3,1,1,8,13,2022-05-08 10:19:55+00:00,13,8
16,16074,1,0,0,1,2,6,2022-05-08 10:19:55+00:00,6,2
16,16075,1,1,0,1,1,3,2022-05-08 10:19:55+00:00,3,1
16,16076,1,0,0,1,2,8,2022-05-08 10:19:55+00:00,8,2
16,16077,2,0,0,1,9,23,2022-05-08 10:19:55+00:00,23,5
