bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
15,15003,9,22,19,6,14,170,2021-12-26 12:15:00+01:00,156,6
15,15081,2,4,2,2,3,12,2021-12-26 12:15:00+01:00,12,3
15,15082,3,13,8,3,12,21,2021-12-26 12:15:00+01:00,21,12
15,15083,2,4,3,2,2,13,2021-12-26 12:15:00+01:00,13,2
15,15084,3,12,5,3,5,24,2021-12-26 12:15:00+01:00,24,5
15,15085,5,12,4,4,9,44,2021-12-26 12:15:00+01:00,41,4
15,15086,2,10,8,2,0,18,2021-12-26 12:15:00+01:00,18,0
15,15087,3,13,8,3,1,23,2021-12-26 12:15:00+01:00,23,1
15,15088,2,9,5,2,3,19,2021-12-26 12:15:00+01:00,19,3
15,15089,4,10,5,4,3,31,2021-12-26 12:15:00+01:00,31,3
15,15090,3,6,5,2,6,16,2021-12-26 12:15:00+01:00,16,5
15,15091,4,10,4,2,10,22,2021-12-26 12:15:00+01:00,22,8
16,16051,3,20,11,2,13,60,2021-12-26 12:15:00+01:00,57,12
16,16052,1,13,7,1,3,41,2021-12-26 12:15:00+01:00,41,3
16,16053,3,34,17,1,7,96,2021-12-26 12:15:00+01:00,76,3
16,16054,2,5,5,1,18,14,2021-12-26 12:15:00+01:00,10,12
16,16055,1,4,2,1,7,8,2021-12-26 12:15:00+01:00,8,7
16,16056,1,8,3,1,6,11,2021-12-26 12:15:00+01:00,11,6
16,16061,2,8,4,2,2,16,2021-12-26 12:15:00+01:00,16,2
16,16062,4,13,9,3,16,36,2021-12-26 12:15:00+01:00,32,6
16,16063,3,6,1,3,12,53,2021-12-26 12:15:00+01:00,53,12
16,16064,4,6,2,3,1,16,2021-12-26 12:15:00+01:00,14,1
16,16065,1,2,2,1,2,4,2021-12-26 12:15:00+01:00,4,2
16,16066,2,18,14,2,7,35,2021-12-26 12:15:00+01:00,35,7
16,16067,2,11,2,2,4,15,2021-12-26 12:15:00+01:00,15,4
16,16068,1,2,0,1,0,7,2021-12-26 12:15:00+01:00,7,0
16,16069,1,4,0,1,0,6,2021-12-26 12:15:00+01:00,6,0
16,16070,3,12,10,2,2,15,2021-12-26 12:15:00+01:00,14,2
16,16071,3,24,15,3,4,72,2021-12-26 12:15:00+01:00,72,4
16,16072,1,2,1,1,2,5,2021-12-26 12:15:00+01:00,5,2
16,16073,1,13,10,1,6,16,2021-12-26 12:15:00+01:00,16,6
16,16074,1,3,3,1,4,4,2021-12-26 12:15:00+01:00,4,4
16,16075,1,3,1,1,1,3,2021-12-26 12:15:00+01:00,3,1
16,16076,1,5,3,1,1,9,2021-12-26 12:15:00+01:00,9,1
16,16077,2,5,4,1,14,18,2021-12-26 12:15:00+01:00,17,11
