bundesland,gemeindeschluessel,anzahl_meldebereiche,faelle_covid_aktuell,faelle_covid_aktuell_invasiv_beatmet,anzahl_standorte,betten_frei,betten_belegt,daten_stand,betten_belegt_nur_erwachsen,betten_frei_nur_erwachsen
15,15003,9,20,17,6,19,167,2021-12-25 12:15:00+01:00,154,10
15,15081,2,4,2,2,3,12,2021-12-25 12:15:00+01:00,12,3
15,15082,3,17,10,3,7,26,2021-12-25 12:15:00+01:00,26,7
15,15083,2,3,3,2,3,11,2021-12-25 12:15:00+01:00,11,3
15,15084,3,13,5,3,3,26,2021-12-25 12:15:00+01:00,26,3
15,15085,5,12,4,4,13,41,2021-12-25 12:15:00+01:00,38,8
15,15086,2,10,8,2,0,18,2021-12-25 12:15:00+01:00,18,0
15,15087,3,11,8,3,6,20,2021-12-25 12:15:00+01:00,20,6
15,15088,2,11,5,2,6,16,2021-12-25 12:15:00+01:00,16,6
15,15089,4,10,7,4,3,31,2021-12-25 12:15:00+01:00,31,3
15,15090,3,6,5,2,5,17,2021-12-25 12:15:00+01:00,17,4
15,15091,4,10,4,2,5,26,2021-12-25 12:15:00+01:00,26,3
16,16051,3,19,10,2,18,59,2021-12-25 12:15:00+01:00,56,17
16,16052,1,14,9,1,4,40,2021-12-25 12:15:00+01:00,40,4
16,16053,3,32,16,1,9,94,2021-12-25 12:15:00+01:00,74,5
16,16054,2,4,4,1,18,14,2021-12-25 12:15:00+01:00,10,12
16,16055,1,4,2,1,7,8,2021-12-25 12:15:00+01:00,8,7
16,16056,1,7,3,1,5,12,2021-12-25 12:15:00+01:00,12,5
16,16061,2,9,5,2,1,17,2021-12-25 12:15:00+01:00,17,1
16,16062,4,12,8,3,21,31,2021-12-25 12:15:00+01:00,28,10
16,16063,3,6,1,3,12,53,2021-12-25 12:15:00+01:00,53,12
16,16064,4,5,2,3,1,16,2021-12-25 12:15:00+01:00,14,1
16,16065,1,3,3,1,1,5,2021-12-25 12:15:00+01:00,5,1
16,16066,2,16,13,2,11,31,2021-12-25 12:15:00+01:00,31,11
16,16067,2,12,3,2,5,14,2021-12-25 12:15:00+01:00,14,5
16,16068,1,2,0,1,0,6,2021-12-25 12:15:00+01:00,6,0
16,16069,1,2,0,1,2,4,2021-12-25 12:15:00+01:00,4,2
16,16070,3,11,10,2,2,15,2021-12-25 12:15:00+01:00,14,2
16,16071,3,24,16,3,6,71,2021-12-25 12:15:00+01:00,71,6
16,16072,1,2,1,1,2,5,2021-12-25 12:15:00+01:00,5,2
16,16073,1,13,10,1,5,17,2021-12-25 12:15:00+01:00,17,5
16,16074,1,3,3,1,3,5,2021-12-25 12:15:00+01:00,5,3
16,16075,1,3,1,1,1,3,2021-12-25 12:15:00+01:00,3,1
16,16076,1,4,3,1,1,9,2021-12-25 12:15:00+01:00,9,1
16,16077,2,5,4,1,13,19,2021-12-25 12:15:00+01:00,18,10
